Siduri,wave,s_seker,MishkalPrat,MishkalOrech,MisparPrat,NifkadGalKodem,k_ShnatAliya,yachas1,MatzavBriut,BeayaBriut,BeayaMafria,KoshiHalicha,KoshiLevush,KoshiLehitrachetz,KoshiMB,KoshiZikaron,KoshiReia,KoshiShmia,dat,MaonGanYesodi,Limudim,MaonGan,BateySeferLamad,BSYsh,Kita,TeudaGvoha,TeudaEretz,KriaHanaa,IvritDibur,IvritKria,IvritKtiva,SafaNosefetIvrit,SafaNosefetAravit,SafaNosefetAnglit,SafaNosefetRusit,SafaNosefetZarfatit,SafaNosefetSfaradit,SafaNosefetIdish,SafaNosefetAcheret,SafaNosefetLoYodea,K_Gova,K_Mishkal,K_ShnLimKlali,M_eretz,M_eretzav,M_eretzem,SemelAnaf1,SemelMishlach1,SemelAnafY1,SemelMishlachY1,c_SachLemaase,ShaotBdk,MikumAvoda1,MikumAvodaY1,KamaAvadK,TchunatAvodaShvuit,TchunatAvodaBederechKlal,TchunatAvodaShnatit,PaamAchronaChashavAni,Shana,hatavotLoBBruto,KamaAvadN2,KamaAvadNY1,Avad12Hodashim1,K_SafaIkarit,K_SfatEm,K_sug_mosad,K_SemelMiktzLim1,K_SemelMiktzLim2,AchAcherZ1,AchnHartzaa1,AchnMeshekBayit1,AchnShiurPrati1,AchnSmartafut1,AvadShana1,Bituach1,ChipesChodesh1,ChipesShana1,HashavAni1,HavraaKalul1,HishtatfutKalul1,IkaritPachot351,KamaAvadY1,MaanakKalul1,MamadAvoda1,MamadAvoday1,MatanaKalul1,Mazav1,MekabelSachar1,MekabelSacharY1,MekomotAvoda1,Min1,MisparAv1,MisparEm1,misparhodashimachacher1,misparhodashimbituah1,misparhodashimhartzaa1,misparhodashimmeshekbayit1,misparhodashimshiurprati1,misparhodashimsmartafut1,MisparMeshivP1,MisraMelea1,MisraMeleaY1,Ofen_Mehush1,Oved351,Oved35Y1,pidyonkalul1,pitzuyimkalul1,rechevkalul1,schumachacherz1,schumachnhartzaa1,schumachnshiurprati1,schummeshekbayit1,schumsmartafut1,ShaotAvodaY1,SibaIkarit12Chod1,SibaLoZamin1,tashlumacherkalul1,Tlush1,Yamim1,YamimY1,Zminut1,BrutoSachirnew,BrutoAzmaiShnatinew,schumbituach1,achnbruavodkodem1,SacShnati_LePratnew,gilm
4467,2,2013,423.1062991,502.8755863,1,1,2,1,2,2,,,,,,1,1,1,1,,1,,1,,,1,,3,1,1,1,1,0,1,0,0,0,1,0,0,4,6,4,2,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,12,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,3,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,5,5,0,,,,2,0,0,0,0,0,66
4467,2,2013,495.4384789,0,2,0,2,2,3,1,1,3,2,2,2,2,2,2,1,,1,,1,,,7,,3,1,1,2,0,0,0,0,0,0,1,0,0,7,13,2,2,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,12,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,4,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,2,2,0,,,,2,0,0,0,0,0,79
4469,2,2013,394.8464546,398.8721165,1,1,,1,1,2,,,,,,1,1,1,1,,1,,1,,,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,7,4,6,1,2,1,J,2,,,45,50,2,,0,1,1,1,,,0,12,12,12,1,1,1,7,,0,0,0,0,0,,2,,,4,0,0,,,0,1,,0,1,1,,1,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,,6,,,13258.66667,0,0,0,159104,32
4469,2,2013,413.4189551,481.928459,2,1,,2,1,2,,,,,,1,1,1,1,,1,,1,,,5,1,3,1,1,1,0,0,1,0,0,0,0,0,0,7,7,6,1,1,2,C,2,,,47,50,2,,0,1,1,1,,,0,12,12,12,1,1,1,14,,0,0,0,0,0,,2,,,4,0,0,,,0,1,,0,1,1,,1,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,,5,,,27130.5,0,0,0,325566,37
4469,2,2013,398.5834914,521.7061216,3,1,,3,1,,,,,,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,99999998,1,1,1,1,1,,,,,0,0,,,0,,0,,,,0,,0,0,,,,,,0,0,0,0,0,,0,,,,0,0,,,0,,,0,,,,,2,2,1,0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,0,0,0,0,0,1
4471,2,2013,780.4554059,867.290953,1,1,2,1,4,1,1,3,2,2,2,1,1,1,1,,1,,1,,,7,,2,1,1,1,1,1,0,0,0,0,0,0,0,5,3,2,1,3,3,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,13,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,3,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,2,5,0,,,,2,0,0,0,0,0,65
4472,2,2013,525.2900506,0,1,0,2,1,1,2,,,,,,1,1,1,1,,2,,1,,,99999998,,3,1,1,1,1,0,0,0,0,0,0,0,0,5,7,1,3,,,S,5,,,55,55,2,,0,1,1,1,,,0,12,12,12,1,11,,,,0,0,0,0,0,,2,,,99999998,0,0,,,0,2,,0,4,,,1,1,,,0,0,0,0,0,0,,,,1,,,0,0,0,0,0,0,0,0,,,,0,,6,,,0,37886,0,0,37886,80
4472,2,2013,489.5986257,465.6706227,2,1,,3,2,1,4,,,,,1,1,1,1,,1,,1,,,1,,3,1,1,1,0,0,1,0,0,0,0,0,0,5,8,4,1,3,3,R,5,,,67,43,2,,0,1,1,1,,2013,0,12,12,12,1,1,,,,0,0,0,0,0,,2,,,2,0,0,,,0,2,,0,1,,,1,1,,,0,0,0,0,0,0,,,,1,,,0,0,0,0,0,0,0,0,,,,0,,6,,,0,126000,0,0,126000,57
4472,2,2013,379.1851513,0,3,0,8,4,2,2,,,,,,1,1,1,5,,1,,1,,,1,,2,2,3,4,1,0,1,0,0,0,0,0,0,4,3,1,3,,,Q,5,,,30,30,2,,0,2,2,1,,,0,12,12,12,1,13,,,,0,0,0,0,0,,2,,,4,0,0,,,0,1,,0,1,1,,1,2,,,0,0,0,0,0,0,,1,,,,,0,0,0,0,0,0,0,0,,,,0,,5,,,6138.416667,0,0,0,73661,43
4473,2,2013,838.0123045,1235.582483,1,1,,1,2,1,3,1,1,1,1,1,1,1,1,,2,,1,,,3,,3,1,1,1,0,0,1,0,0,0,0,0,0,4,6,5,1,4,2,O,3,,,48,60,1,,0,1,1,1,,,0,12,12,12,1,1,2,7,,0,0,0,0,0,,2,,,1,0,0,,,0,1,,0,5,1,,1,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,1,2,5,,,7300,0,0,0,87600,32
4476,2,2013,491.0762471,931.1516527,1,1,2,1,4,1,1,3,2,2,2,2,1,1,1,,3,,,,,,,5,1,5,5,1,1,0,0,0,0,1,0,0,99999998,4,1,2,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,8,,,,0,0,0,0,0,2,0,2,2,2,0,0,,,0,,,0,3,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,2,2,0,,,,2,0,0,0,0,0,69
4476,2,2013,438.3982065,0,3,0,5,2,4,1,2,2,1,1,1,2,1,1,1,,1,,1,,,2,,4,2,5,5,1,0,1,0,0,0,1,0,0,3,7,3,2,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,3,,,,0,0,0,0,0,2,0,,2,3,0,0,,,0,,,0,3,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,2,,0,,,,1,0,0,0,0,0,62
4477,2,2013,466.0393454,731.1764792,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,,1,,1,,,1,,2,1,2,2,1,1,0,0,0,0,0,0,0,3,7,4,4,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,6,,,,0,0,0,0,0,2,0,2,2,1,0,0,,,0,,,0,4,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,5,0,,,,2,0,0,0,0,0,75
4479,2,2013,211.1820594,339.1630581,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,,1,,1,,,4,1,3,1,1,3,1,0,1,0,1,0,0,1,0,5,9,6,2,,,M,2,,,998,998,1,,0,6,0,2,,2011,0,12,12,12,1,13,1,14,1,0,0,0,0,0,,2,,,1,0,0,,,0,2,,0,3,,,1,1,,,0,0,0,0,0,0,,,,2,2,,0,0,0,0,0,0,0,0,,,,0,,3,,,0,10000,0,0,10000,80
4480,2,2013,313.3692791,334.8666719,1,1,,1,3,1,2,2,1,1,2,2,2,3,1,,1,,1,,,3,,4,1,1,1,0,0,0,0,0,0,0,1,0,5,6,6,1,2,2,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,1,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,1,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,5,0,,,,2,0,0,0,0,0,73
4480,2,2013,302.3075693,439.6129227,2,1,2,2,4,1,1,3,2,1,3,1,1,1,1,,1,,1,,,7,,3,2,2,2,1,0,0,0,0,0,0,0,1,7,12,2,2,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,12,,,,0,0,0,0,0,2,0,2,2,2,0,0,,,0,,,0,1,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,5,0,,,,2,0,0,0,0,0,75
4481,2,2013,332.2062389,516.7458658,1,1,2,1,2,1,2,2,1,1,3,2,3,2,1,,1,,1,,,2,,3,1,1,1,1,0,0,0,0,0,0,0,1,6,7,5,3,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,2,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,4,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,2,5,0,,,,2,0,0,0,0,0,78
4484,2,2013,347.5089648,527.462598,1,1,2,1,3,1,1,2,2,1,3,1,2,2,1,,1,,1,,,7,,4,1,1,1,1,0,0,0,0,0,0,0,0,5,7,2,3,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,13,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,3,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,5,0,,,,2,0,0,0,0,0,75
4485,2,2013,758.2650092,1129.228744,1,1,2,1,4,1,1,3,2,3,4,1,2,2,1,,1,,1,,,7,,2,1,1,1,1,0,0,0,0,0,0,0,1,5,3,2,3,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,2,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,4,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,2,2,0,,,,2,0,0,0,0,0,80
4486,2,2013,662.0499486,718.0720624,1,1,2,1,3,1,2,3,2,2,3,2,3,1,1,,3,,,,,,,5,2,5,5,1,0,0,0,0,0,0,0,0,6,5,1,3,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,11,,,,0,0,0,0,0,2,0,2,2,1,0,0,,,0,,,0,3,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,5,0,,,,2,0,0,0,0,0,76
4488,2,2013,432.7715341,422.9384198,1,1,2,1,1,1,4,,,,,1,2,3,1,,1,,1,,,5,3,4,1,1,1,1,0,1,0,0,0,1,0,0,3,6,6,2,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,13,,3,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,4,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,5,0,,,,2,0,0,0,0,0,80
4489,2,2013,431.063502,669.3563081,1,1,2,1,2,2,,,,,,1,1,1,1,,1,,1,,,7,,4,1,1,1,1,1,1,0,1,0,0,0,0,6,9,3,4,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,9,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,3,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,5,0,,,,2,0,0,0,0,0,80
4491,2,2013,870.6002376,1288.988268,1,1,2,1,1,2,,,,,,1,1,2,1,,1,,1,,,1,,2,2,2,2,0,0,1,0,0,0,0,0,0,5,6,4,3,,,,,H,4,0,0,,1,0,6,0,1,,,0,,4,4,1,1,,,,0,0,0,0,0,1,2,1,1,3,0,0,,4,0,,1,0,3,,1,,1,,,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,40,,5,0,2,,5,2,8000,0,0,0,32000,67
4492,2,2013,311.2349197,264.3842725,1,1,2,1,1,2,,,,,,1,1,1,1,,1,,1,,,5,1,3,1,1,1,1,0,1,0,0,0,0,0,0,4,6,6,3,,,R,1,,,25,22,1,,0,2,3,1,,,0,12,12,12,1,2,1,3,4,0,0,0,0,0,,2,,,4,0,0,,,0,1,,0,1,1,,1,2,,,0,0,0,0,0,0,,2,,,,,0,0,0,0,0,0,0,0,,,,0,,3,,,1064.166667,0,0,0,12770,67
4493,2,2013,560.7484438,855.2589191,1,1,,1,2,1,2,3,1,1,2,3,1,3,1,,1,,1,,,2,,3,1,1,1,1,0,1,0,0,0,0,0,0,4,5,5,1,4,4,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,13,,,,0,0,0,0,0,2,0,2,2,2,0,0,,,0,,,0,5,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,5,0,,,,2,0,0,0,0,0,63
4495,2,2013,696.7429005,660.0757909,1,1,,1,2,2,,,,,,1,1,1,1,,1,,1,,,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,6,7,6,1,2,2,M,2,,,40,40,2,,0,1,1,1,,,1000,12,12,12,1,1,1,6,,0,0,0,0,0,,2,,,1,0,0,,,0,1,,2,3,1,,1,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,2,5,,,12000,0,0,0,145000,62
4496,2,2013,455.135667,430.2002292,1,1,,1,1,1,4,,,,,2,1,2,1,,2,,1,,,4,1,4,1,1,1,0,0,1,0,0,0,0,0,0,4,5,6,1,2,2,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,1,4,9,99999998,0,0,0,0,0,2,0,,2,4,0,0,,,0,,,0,3,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,,0,,,,1,0,0,0,0,0,63
4497,2,2013,1072.241351,1527.726438,1,1,,1,2,2,,,,,,1,1,1,1,,1,,1,,,3,,2,1,1,1,0,0,1,0,0,0,0,0,0,3,6,5,1,1,1,Q,2,,,40,40,1,,0,1,1,1,,,0,12,12,12,1,1,,,,0,0,0,0,0,,2,,,4,0,0,,,0,1,,0,5,1,,1,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,2,5,,,16700,0,0,0,200400,62
4498,2,2013,275.6675198,263.4765356,2,1,2,1,3,1,1,3,2,2,3,1,3,3,1,,1,,1,,,7,,5,2,4,4,1,0,0,0,1,0,0,0,0,6,7,1,4,,,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,2,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,3,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,2,5,0,,,,2,0,0,0,0,0,80
4499,2,2013,621.9358168,630.4991079,1,1,,1,2,2,,,,,,1,1,1,1,,1,,1,,,1,,2,1,1,1,0,0,1,0,0,0,0,0,0,8,14,4,1,2,1,,,C,7,0,0,,2,0,4,0,1,,,56000,,2,2,1,1,,,,0,0,0,0,0,1,2,1,1,3,0,0,,2,0,,1,0,3,,1,,1,,,0,0,0,0,0,0,,,,,,,2,2,0,0,0,0,0,0,45,,,0,2,,5,1,8000,0,0,0,72000,62
4502,2,2013,664.6472925,411.874493,1,1,,1,1,2,,,,,,1,1,1,1,,1,,1,,,3,,4,1,1,1,1,0,0,0,0,0,0,1,0,5,7,5,1,3,3,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,4,,,,0,0,0,0,0,2,0,2,2,3,0,0,,,0,,,0,3,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,5,5,0,,,,2,0,0,0,0,0,61
4504,2,2013,646.5175316,605.1849276,1,1,,1,1,2,,,,,,1,1,1,1,,1,,1,,,3,,4,1,1,1,1,0,0,0,0,0,0,0,0,8,8,5,1,3,3,M,2,,,35,35,1,,0,1,1,1,,,0,11,11,11,1,2,1,14,,0,0,0,0,0,,2,,,4,0,0,,,0,2,,0,3,,,1,1,,,0,0,0,0,0,0,,,,2,,,0,0,0,0,0,0,0,0,,,,0,,5,,,0,280000,0,0,280000,62
4505,2,2013,847.8123192,1226.904754,1,1,,1,3,1,4,,,,,2,1,1,1,,1,,1,,,4,1,3,1,1,1,0,0,1,0,0,0,0,0,0,99999999,99999999,6,1,2,1,G,3,,,18,45,2,,0,2,1,1,,,0,12,12,12,1,1,1,1,,0,0,0,0,0,,2,,,2,0,0,,,0,1,,0,3,1,,1,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,,5,,,11145.25,0,0,0,133743,61
4506,2,2013,847.8123192,867.290953,1,1,,1,1,1,2,1,1,1,1,1,2,2,1,,1,,1,,,4,1,3,1,1,1,0,1,1,0,0,0,0,0,0,3,4,6,1,3,3,P,2,,,28,28,1,,0,2,2,1,,,0,12,12,12,1,1,3,3,,0,0,0,0,0,,2,,,2,0,0,,,0,1,,0,5,3,,1,2,,,0,0,0,0,0,0,,1,,,,,0,0,0,0,0,0,0,0,,,,0,1,4,,,10000,0,0,0,120000,61
4507,2,2013,411.9011511,335.3220074,1,1,,1,2,2,,,,,,2,1,1,1,,1,,1,,,1,,3,1,1,1,0,1,1,0,0,0,0,0,0,4,5,5,1,3,3,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,1,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,4,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,3,5,0,,,,2,0,0,0,0,0,59
4508,2,2013,702.5716509,723.7722614,1,1,,1,1,2,,,,,,1,1,1,1,,1,,1,,,3,,2,1,1,1,0,0,1,0,0,0,0,1,0,6,6,6,1,2,2,N,5,,,20,20,2,,0,2,2,1,,,0,12,12,12,1,1,,,,0,0,0,0,0,,2,,,4,0,0,,,0,1,,0,3,1,,1,2,,,0,0,0,0,0,0,,1,,,,,0,0,0,0,0,0,0,0,,,,0,2,9,,,3000,0,0,0,36000,61
4509,2,2013,511.3828548,717.5193692,1,1,,1,2,1,4,,,,,1,1,2,1,,1,,1,,,7,,1,1,1,1,0,1,0,0,0,0,0,0,0,6,11,4,1,3,3,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,1,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,5,,,,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,2,2,0,,,,2,0,0,0,0,0,61
4510,2,2013,520.83327,404.1849406,1,1,,1,1,2,,,,,,1,1,1,1,,1,,1,,,4,2,2,1,1,1,0,1,1,0,1,0,0,1,0,4,2,6,1,1,2,Q,2,,,28,40,2,,2,2,1,1,,,0,8,8,10,1,1,,9,99999998,0,0,0,0,0,,2,,,1,0,0,,,0,1,,0,5,1,,1,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,1,1,5,,,6000,0,0,2962,48000,61
4512,2,2013,658.7058906,886.5345218,1,1,,1,2,1,2,1,1,1,1,1,1,2,1,,1,,1,,,2,,2,1,1,1,0,0,1,0,0,0,0,0,0,4,5,6,1,1,2,J,4,,,45,45,2,,0,1,1,1,,,400,12,12,12,1,1,,,,0,0,0,0,0,,2,,,3,0,0,,,0,1,,0,5,1,,1,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,2,2,5,,,19000,0,0,0,228400,61
4514,2,2013,358.0725463,657.0971909,1,1,,1,1,1,4,,,,,1,1,1,1,,1,,1,,,3,,3,1,1,1,0,0,1,0,0,0,0,0,0,3,7,5,1,3,3,G,1,,,50,50,1,,0,1,1,1,,,0,12,12,12,1,1,2,15,,0,0,0,0,0,,2,,,4,0,0,,,0,3,,0,1,,,1,1,,,0,0,0,0,0,0,,,,2,,,0,0,0,0,0,0,0,0,,,,0,,5,,,0,450000,0,0,450000,60
4514,2,2013,231.1797855,441.0242395,2,1,8,2,2,1,3,1,1,1,1,2,1,1,1,,1,,1,,,3,,2,1,3,3,1,0,1,0,1,0,0,0,0,3,5,5,3,,,,,I,1,0,0,,2,0,6,0,1,,,0,,5,5,1,13,,,,0,0,0,0,0,1,2,2,2,4,0,0,,5,0,,1,0,1,,1,,2,,,0,0,0,0,0,0,,,2,,,2,0,0,0,0,0,0,0,0,30,,4,0,2,,5,2,3800,0,0,0,19000,40
4514,2,2013,237.1237773,0,3,0,,3,1,,,,,,,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,3,,,,,0,0,,,0,,0,,,,0,,0,0,,,,,,0,0,0,0,0,,0,,,,0,0,,,0,,,0,,,,,2,1,2,0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,0,0,0,0,0,0
4516,2,2013,710.9277284,726.342117,1,1,,1,4,1,1,4,4,4,4,1,1,3,1,,1,,1,,,3,,1,1,1,1,0,0,1,0,0,0,0,0,0,5,7,6,1,4,1,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,1,1,15,,0,0,0,0,0,2,0,,2,3,0,0,,,0,,,0,5,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,2,,0,,,,1,0,0,0,0,0,59
4518,2,2013,516.9605142,788.057494,1,1,,1,2,1,1,1,2,1,2,2,1,2,1,,1,,1,,,3,,4,1,1,1,0,1,1,0,0,0,0,0,0,3,5,5,1,3,3,Q,2,,,998,998,3,,0,6,0,2,,,0,12,12,12,1,1,,,,0,0,0,0,0,,2,,,4,0,0,,,0,1,,0,3,1,,1,2,,,0,0,0,0,0,0,,,,,1,,0,0,0,0,0,0,0,0,,,,0,2,5,,,9000,0,0,0,108000,59
4518,2,2013,521.3224139,847.810614,2,1,,3,1,2,,,,,,1,1,1,1,,2,,1,,,2,,3,1,1,1,0,0,1,0,0,1,0,0,0,6,3,5,1,1,1,I,1,,,998,998,2,,0,6,0,2,,,0,12,12,12,1,1,2,5,,0,0,0,0,0,,2,,,1,0,0,7,,0,1,,0,5,1,,1,2,,,0,0,0,0,0,0,,2,,,2,,0,0,0,0,0,0,0,0,,,,0,2,9,,,6277,0,0,0,75324,24
4518,2,2013,716.2272758,847.810614,3,1,,3,1,1,4,,,,,1,1,1,1,,2,,1,,,2,,2,1,1,1,0,0,1,0,0,0,0,0,0,4,4,5,1,1,1,H,5,,,17,25,2,,0,2,3,1,,,0,12,12,12,1,1,1,12,,0,0,0,0,0,,2,,,2,0,0,7,,0,1,,0,5,1,,1,2,,,0,0,0,0,0,0,,2,,,,,0,0,0,0,0,0,0,0,,,,0,2,3,,,6429,0,0,0,77148,24
4519,2,2013,317.5222288,995.8722693,1,1,,1,2,2,,,,,,1,1,1,1,,1,,1,,,3,,4,1,1,1,0,0,1,0,0,0,0,0,0,7,8,5,1,4,4,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,1,,,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,5,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,8,5,0,,,,2,0,0,0,0,0,59
4519,2,2013,398.557825,0,2,0,6,2,2,2,,,,,,2,2,2,1,,1,,1,,,4,1,2,1,1,1,1,0,1,0,0,0,0,0,0,7,6,6,2,,,,,,,50,80,1,,0,1,1,1,,,0,12,12,12,1,6,1,4,,0,0,0,0,0,,2,,,2,0,0,,,0,1,,0,5,2,,2,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,,5,,,0,0,0,0,0,40
4520,2,2013,188.1503217,211.767598,1,1,,1,2,1,2,1,1,1,1,2,1,1,1,,1,,1,,,4,1,3,1,1,1,1,0,1,0,0,0,0,0,0,6,7,6,1,3,3,,,,,0,0,,,0,6,0,5,,,0,,0,0,1,2,1,5,,0,0,0,0,0,2,0,2,2,4,0,0,,,0,,,0,3,,,,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,8,5,0,,,,2,0,0,0,0,0,61
4520,2,2013,359.6120774,535.2364368,2,1,8,2,1,2,,,,,,1,1,1,5,,1,,1,,,1,,4,3,5,5,1,0,0,0,0,0,0,0,0,4,7,3,3,,,N,9,,,50,50,2,,0,1,1,1,,,0,12,12,12,1,13,,,,0,0,0,0,0,,2,,,1,0,0,,,0,1,,0,3,3,,1,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,2,6,,,6429,0,0,0,77148,38
4521,2,2013,412.068389,464.0898652,1,1,,1,2,2,,,,,,1,2,2,1,,1,,1,,,7,,1,2,3,3,1,0,0,0,0,0,0,1,0,99999998,6,3,1,2,2,I,9,,,56,56,1,,0,1,1,1,,,0,12,12,12,1,5,,,,0,0,0,0,0,,2,,,4,1,0,,,0,1,,0,3,1,,1,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,,9,,,6593.013889,0,0,0,79116.16667,59
4521,2,2013,276.9101208,638.3674641,2,1,,3,1,2,,,,,,1,1,1,1,,1,,1,,,1,,1,1,1,1,0,0,1,0,0,0,0,0,0,5,6,4,1,1,1,G,9,,,998,998,1,,2,6,0,2,,,0,8,8,10,1,1,,,,0,0,0,0,0,,2,,,4,0,0,,,0,1,,0,5,1,,1,1,,,0,0,0,0,0,0,,1,,,2,,0,0,0,0,0,0,0,0,,,,0,2,6,,,2000,0,0,0,16000,24
4523,2,2013,572.6696252,1197.142371,1,1,,1,3,1,1,2,1,1,2,2,1,1,1,,1,,1,,,1,,1,1,1,1,0,0,1,0,0,0,0,0,0,9,8,5,1,3,3,R,3,,,20,20,1,,0,2,3,1,,,0,12,12,12,1,1,,,,0,0,0,0,0,,2,,,3,0,0,,,0,1,,0,5,1,,1,1,,,0,0,0,0,0,0,,2,,,,,0,0,0,0,0,0,0,0,,,,0,2,5,,,3000,0,0,0,36000,59
4525,2,2013,610.0891516,869.5966874,1,1,,1,2,1,2,1,1,1,1,1,1,1,1,,1,,1,,,2,,3,1,1,1,0,0,1,0,0,0,0,0,0,6,7,4,1,1,1,J,1,,,27,45,2,,0,2,1,1,,,0,12,12,12,1,1,,,,0,0,0,0,0,,2,,,4,0,0,,,1,1,,0,5,1,,1,1,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,1,1,5,,,19043,0,0,0,228516,59
4527,2,2013,280.1122646,313.8092442,1,1,,1,1,2,,,,,,2,1,1,1,,1,,1,,,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,5,3,6,1,1,3,J,3,,,45,55,2,,0,1,1,1,,,0,12,12,12,1,1,1,6,,0,0,0,0,0,,2,,,2,0,0,,,0,1,,0,1,1,,1,2,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,1,2,5,,,18000,0,0,0,216000,30
